Unnamed: 0,reger,reger2,reger3,dis1,dis2,dis3
125,"('PVV', 'BBB', 'VVD', 'SGP')","('PVV', 'BBB', 'VVD', 'FvD')","('PVV', 'BBB', 'VVD', 'JA21', 'NSC')",84.5313783953182,89.55419718441567,98.8998478780133
138,"('VVD', 'SP', 'D66', 'GL/PvdA')","('VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')",186.2719864915773,187.96326918839728,194.03201295034924
147,"('BBB', 'VVD', 'CU', '50PLUS', 'SGP', 'GL/PvdA', 'CDA', 'NSC')","('Denk', 'BBB', 'VVD', '50PLUS', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', '50PLUS', 'SP', 'GL/PvdA', 'CDA', 'NSC')",437.24111307285926,443.66361603448473,471.40762679963007
149,"('BBB', 'VVD', 'SGP', 'CDA', 'NSC')","('VVD', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'FvD', 'CDA', 'NSC')",70.73428170030968,98.97598546674084,104.0734050107818
160,"('PVV', 'BBB', 'VVD', 'JA21', 'NSC')","('PVV', 'BBB', 'VVD', 'JA21', 'SGP')","('PVV', 'BBB', 'VVD', '50PLUS', 'NSC')",98.8998478780133,112.49279238398836,114.030813385441
171,"('VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'Volt', 'D66', 'GL/PvdA', 'CDA')","('PVV', 'BBB', 'VVD', 'FvD', 'JA21', 'SGP', 'NSC')",187.96326918839728,211.38537346799063,211.4109603835053
172,"('VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'Volt', 'D66', 'GL/PvdA', 'CDA')",187.96326918839728,194.03201295034924,211.38537346799063
186,"('PVV', 'BBB', 'VVD', 'FvD', 'JA21')","('PVV', 'VVD', 'FvD', 'JA21', 'NSC')","('PVV', 'VVD', 'FvD', 'SGP', 'NSC')",108.90853344870122,119.74303175154154,131.96457787149222
189,"('PVV', 'BBB', 'VVD', 'JA21', 'NSC')","('PVV', 'VVD', 'FvD', '50PLUS', 'JA21', 'SGP')","('PVV', 'VVD', '50PLUS', 'SP')",98.8998478780133,211.41066410895468,214.7673093082691
198,"('PVV', 'VVD', 'FvD', 'JA21')","('PVV', 'VVD', 'FvD', 'SGP')","('PVV', 'BBB', 'VVD', 'FvD', 'JA21')",86.98292634977224,101.09551656767826,108.90853344870122
204,"('PVV', 'BBB', 'VVD', 'SGP', 'NSC')","('VVD', 'D66', 'GL/PvdA', 'CDA')","('PVV', 'BBB', 'VVD', 'JA21', 'SGP', 'NSC')",107.29749950604408,142.15397690818665,144.67329889036017
205,"('VVD', 'CU', 'D66', 'GL/PvdA')","('VVD', 'Volt', 'D66', 'GL/PvdA')","('VVD', 'D66', 'GL/PvdA', 'CDA')",131.74271499719003,135.99889614109924,142.15397690818665
