,Key,Value
641,"('GL/PvdA', 'FvD', 'BBB')",0
642,"('GL/PvdA', 'FvD', 'Volt')",0
643,"('GL/PvdA', 'FvD', 'CU')",0
644,"('GL/PvdA', 'FvD', 'JA21')",0
645,"('GL/PvdA', 'FvD', 'VVD')",0
646,"('GL/PvdA', 'GL', 'PVV')",0
647,"('GL/PvdA', 'GL', 'Denk')",0
648,"('GL/PvdA', 'GL', 'SP')",0
649,"('GL/PvdA', 'GL', '50PLUS')",0
650,"('GL/PvdA', 'GL', 'PvdD')",0
651,"('GL/PvdA', 'GL', 'BBB')",0
652,"('GL/PvdA', 'GL', 'Volt')",0
653,"('GL/PvdA', 'GL', 'CU')",0
654,"('GL/PvdA', 'GL', 'JA21')",0
655,"('GL/PvdA', 'GL', 'VVD')",0
656,"('GL/PvdA', 'PVV', 'Denk')",0
657,"('GL/PvdA', 'PVV', 'SP')",0
658,"('GL/PvdA', 'PVV', '50PLUS')",0
659,"('GL/PvdA', 'PVV', 'PvdD')",0
660,"('GL/PvdA', 'PVV', 'BBB')",0
661,"('GL/PvdA', 'PVV', 'Volt')",0
662,"('GL/PvdA', 'PVV', 'CU')",0
663,"('GL/PvdA', 'PVV', 'JA21')",0
664,"('GL/PvdA', 'PVV', 'VVD')",0
665,"('GL/PvdA', 'Denk', 'SP')",1
666,"('GL/PvdA', 'Denk', '50PLUS')",0
667,"('GL/PvdA', 'Denk', 'PvdD')",1
668,"('GL/PvdA', 'Denk', 'BBB')",0
669,"('GL/PvdA', 'Denk', 'Volt')",0
670,"('GL/PvdA', 'Denk', 'CU')",1
671,"('GL/PvdA', 'Denk', 'JA21')",0
672,"('GL/PvdA', 'Denk', 'VVD')",0
673,"('GL/PvdA', 'SP', '50PLUS')",0
674,"('GL/PvdA', 'SP', 'PvdD')",0
675,"('GL/PvdA', 'SP', 'BBB')",1
676,"('GL/PvdA', 'SP', 'Volt')",0
677,"('GL/PvdA', 'SP', 'CU')",0
678,"('GL/PvdA', 'SP', 'JA21')",0
679,"('GL/PvdA', 'SP', 'VVD')",2
680,"('GL/PvdA', '50PLUS', 'PvdD')",0
681,"('GL/PvdA', '50PLUS', 'BBB')",0
682,"('GL/PvdA', '50PLUS', 'Volt')",0
683,"('GL/PvdA', '50PLUS', 'CU')",0
684,"('GL/PvdA', '50PLUS', 'JA21')",0
685,"('GL/PvdA', '50PLUS', 'VVD')",0
686,"('GL/PvdA', 'PvdD', 'BBB')",0
687,"('GL/PvdA', 'PvdD', 'Volt')",0
688,"('GL/PvdA', 'PvdD', 'CU')",1
689,"('GL/PvdA', 'PvdD', 'JA21')",0
690,"('GL/PvdA', 'PvdD', 'VVD')",0
691,"('GL/PvdA', 'BBB', 'Volt')",1
692,"('GL/PvdA', 'BBB', 'CU')",1
693,"('GL/PvdA', 'BBB', 'JA21')",0
694,"('GL/PvdA', 'BBB', 'VVD')",27
695,"('GL/PvdA', 'Volt', 'CU')",0
696,"('GL/PvdA', 'Volt', 'JA21')",0
697,"('GL/PvdA', 'Volt', 'VVD')",3
698,"('GL/PvdA', 'CU', 'JA21')",0
699,"('GL/PvdA', 'CU', 'VVD')",8
700,"('GL/PvdA', 'JA21', 'VVD')",0
701,"('BIJ1', 'FvD', 'GL')",0
702,"('BIJ1', 'FvD', 'PVV')",0
703,"('BIJ1', 'FvD', 'Denk')",0
704,"('BIJ1', 'FvD', 'SP')",0
705,"('BIJ1', 'FvD', '50PLUS')",0
706,"('BIJ1', 'FvD', 'PvdD')",0
707,"('BIJ1', 'FvD', 'BBB')",0
708,"('BIJ1', 'FvD', 'Volt')",0
709,"('BIJ1', 'FvD', 'CU')",0
710,"('BIJ1', 'FvD', 'JA21')",0
711,"('BIJ1', 'FvD', 'VVD')",0
712,"('BIJ1', 'GL', 'PVV')",0
713,"('BIJ1', 'GL', 'Denk')",0
714,"('BIJ1', 'GL', 'SP')",0
715,"('BIJ1', 'GL', '50PLUS')",0
716,"('BIJ1', 'GL', 'PvdD')",0
717,"('BIJ1', 'GL', 'BBB')",0
718,"('BIJ1', 'GL', 'Volt')",0
719,"('BIJ1', 'GL', 'CU')",0
720,"('BIJ1', 'GL', 'JA21')",0
721,"('BIJ1', 'GL', 'VVD')",0
722,"('BIJ1', 'PVV', 'Denk')",0
723,"('BIJ1', 'PVV', 'SP')",0
724,"('BIJ1', 'PVV', '50PLUS')",0
725,"('BIJ1', 'PVV', 'PvdD')",0
726,"('BIJ1', 'PVV', 'BBB')",0
727,"('BIJ1', 'PVV', 'Volt')",0
728,"('BIJ1', 'PVV', 'CU')",0
729,"('BIJ1', 'PVV', 'JA21')",0
730,"('BIJ1', 'PVV', 'VVD')",0
731,"('BIJ1', 'Denk', 'SP')",0
732,"('BIJ1', 'Denk', '50PLUS')",0
733,"('BIJ1', 'Denk', 'PvdD')",0
734,"('BIJ1', 'Denk', 'BBB')",0
735,"('BIJ1', 'Denk', 'Volt')",0
736,"('BIJ1', 'Denk', 'CU')",0
737,"('BIJ1', 'Denk', 'JA21')",0
738,"('BIJ1', 'Denk', 'VVD')",0
739,"('BIJ1', 'SP', '50PLUS')",0
740,"('BIJ1', 'SP', 'PvdD')",0
741,"('BIJ1', 'SP', 'BBB')",0
742,"('BIJ1', 'SP', 'Volt')",0
743,"('BIJ1', 'SP', 'CU')",0
744,"('BIJ1', 'SP', 'JA21')",0
745,"('BIJ1', 'SP', 'VVD')",0
746,"('BIJ1', '50PLUS', 'PvdD')",0
747,"('BIJ1', '50PLUS', 'BBB')",0
748,"('BIJ1', '50PLUS', 'Volt')",0
749,"('BIJ1', '50PLUS', 'CU')",0
750,"('BIJ1', '50PLUS', 'JA21')",0
751,"('BIJ1', '50PLUS', 'VVD')",0
752,"('BIJ1', 'PvdD', 'BBB')",0
753,"('BIJ1', 'PvdD', 'Volt')",0
754,"('BIJ1', 'PvdD', 'CU')",0
755,"('BIJ1', 'PvdD', 'JA21')",0
756,"('BIJ1', 'PvdD', 'VVD')",0
757,"('BIJ1', 'BBB', 'Volt')",0
758,"('BIJ1', 'BBB', 'CU')",0
759,"('BIJ1', 'BBB', 'JA21')",0
760,"('BIJ1', 'BBB', 'VVD')",0
761,"('BIJ1', 'Volt', 'CU')",0
762,"('BIJ1', 'Volt', 'JA21')",0
763,"('BIJ1', 'Volt', 'VVD')",0
764,"('BIJ1', 'CU', 'JA21')",0
765,"('BIJ1', 'CU', 'VVD')",0
766,"('BIJ1', 'JA21', 'VVD')",0
767,"('FvD', 'GL', 'PVV')",0
768,"('FvD', 'GL', 'Denk')",0
769,"('FvD', 'GL', 'SP')",0
770,"('FvD', 'GL', '50PLUS')",0
771,"('FvD', 'GL', 'PvdD')",0
772,"('FvD', 'GL', 'BBB')",0
773,"('FvD', 'GL', 'Volt')",0
774,"('FvD', 'GL', 'CU')",0
775,"('FvD', 'GL', 'JA21')",0
776,"('FvD', 'GL', 'VVD')",0
777,"('FvD', 'PVV', 'Denk')",0
778,"('FvD', 'PVV', 'SP')",0
779,"('FvD', 'PVV', '50PLUS')",0
780,"('FvD', 'PVV', 'PvdD')",0
781,"('FvD', 'PVV', 'BBB')",16
782,"('FvD', 'PVV', 'Volt')",0
783,"('FvD', 'PVV', 'CU')",2
784,"('FvD', 'PVV', 'JA21')",2
785,"('FvD', 'PVV', 'VVD')",17
786,"('FvD', 'Denk', 'SP')",0
787,"('FvD', 'Denk', '50PLUS')",0
788,"('FvD', 'Denk', 'PvdD')",0
789,"('FvD', 'Denk', 'BBB')",0
790,"('FvD', 'Denk', 'Volt')",0
791,"('FvD', 'Denk', 'CU')",0
792,"('FvD', 'Denk', 'JA21')",0
793,"('FvD', 'Denk', 'VVD')",0
794,"('FvD', 'SP', '50PLUS')",0
795,"('FvD', 'SP', 'PvdD')",0
796,"('FvD', 'SP', 'BBB')",0
797,"('FvD', 'SP', 'Volt')",0
798,"('FvD', 'SP', 'CU')",0
799,"('FvD', 'SP', 'JA21')",0
800,"('FvD', 'SP', 'VVD')",0
801,"('FvD', '50PLUS', 'PvdD')",0
802,"('FvD', '50PLUS', 'BBB')",0
803,"('FvD', '50PLUS', 'Volt')",0
804,"('FvD', '50PLUS', 'CU')",0
805,"('FvD', '50PLUS', 'JA21')",0
806,"('FvD', '50PLUS', 'VVD')",0
807,"('FvD', 'PvdD', 'BBB')",0
808,"('FvD', 'PvdD', 'Volt')",0
809,"('FvD', 'PvdD', 'CU')",0
810,"('FvD', 'PvdD', 'JA21')",0
811,"('FvD', 'PvdD', 'VVD')",0
812,"('FvD', 'BBB', 'Volt')",0
813,"('FvD', 'BBB', 'CU')",2
814,"('FvD', 'BBB', 'JA21')",2
815,"('FvD', 'BBB', 'VVD')",16
816,"('FvD', 'Volt', 'CU')",0
817,"('FvD', 'Volt', 'JA21')",0
818,"('FvD', 'Volt', 'VVD')",0
819,"('FvD', 'CU', 'JA21')",0
820,"('FvD', 'CU', 'VVD')",2
821,"('FvD', 'JA21', 'VVD')",2
822,"('GL', 'PVV', 'Denk')",0
823,"('GL', 'PVV', 'SP')",0
824,"('GL', 'PVV', '50PLUS')",0
825,"('GL', 'PVV', 'PvdD')",0
826,"('GL', 'PVV', 'BBB')",0
827,"('GL', 'PVV', 'Volt')",0
828,"('GL', 'PVV', 'CU')",0
829,"('GL', 'PVV', 'JA21')",0
830,"('GL', 'PVV', 'VVD')",0
831,"('GL', 'Denk', 'SP')",0
832,"('GL', 'Denk', '50PLUS')",0
833,"('GL', 'Denk', 'PvdD')",0
834,"('GL', 'Denk', 'BBB')",0
835,"('GL', 'Denk', 'Volt')",0
836,"('GL', 'Denk', 'CU')",0
837,"('GL', 'Denk', 'JA21')",0
838,"('GL', 'Denk', 'VVD')",0
839,"('GL', 'SP', '50PLUS')",0
840,"('GL', 'SP', 'PvdD')",0
841,"('GL', 'SP', 'BBB')",0
842,"('GL', 'SP', 'Volt')",0
843,"('GL', 'SP', 'CU')",0
844,"('GL', 'SP', 'JA21')",0
845,"('GL', 'SP', 'VVD')",0
846,"('GL', '50PLUS', 'PvdD')",0
847,"('GL', '50PLUS', 'BBB')",0
848,"('GL', '50PLUS', 'Volt')",0
849,"('GL', '50PLUS', 'CU')",0
850,"('GL', '50PLUS', 'JA21')",0
851,"('GL', '50PLUS', 'VVD')",0
852,"('GL', 'PvdD', 'BBB')",0
853,"('GL', 'PvdD', 'Volt')",0
854,"('GL', 'PvdD', 'CU')",0
855,"('GL', 'PvdD', 'JA21')",0
856,"('GL', 'PvdD', 'VVD')",0
857,"('GL', 'BBB', 'Volt')",0
858,"('GL', 'BBB', 'CU')",0
859,"('GL', 'BBB', 'JA21')",0
860,"('GL', 'BBB', 'VVD')",0
861,"('GL', 'Volt', 'CU')",0
862,"('GL', 'Volt', 'JA21')",0
863,"('GL', 'Volt', 'VVD')",0
864,"('GL', 'CU', 'JA21')",0
865,"('GL', 'CU', 'VVD')",0
866,"('GL', 'JA21', 'VVD')",0
867,"('PVV', 'Denk', 'SP')",0
868,"('PVV', 'Denk', '50PLUS')",0
869,"('PVV', 'Denk', 'PvdD')",0
870,"('PVV', 'Denk', 'BBB')",0
871,"('PVV', 'Denk', 'Volt')",0
872,"('PVV', 'Denk', 'CU')",0
873,"('PVV', 'Denk', 'JA21')",0
874,"('PVV', 'Denk', 'VVD')",0
875,"('PVV', 'SP', '50PLUS')",0
876,"('PVV', 'SP', 'PvdD')",0
877,"('PVV', 'SP', 'BBB')",0
878,"('PVV', 'SP', 'Volt')",0
879,"('PVV', 'SP', 'CU')",0
880,"('PVV', 'SP', 'JA21')",0
881,"('PVV', 'SP', 'VVD')",0
882,"('PVV', '50PLUS', 'PvdD')",0
883,"('PVV', '50PLUS', 'BBB')",0
884,"('PVV', '50PLUS', 'Volt')",0
885,"('PVV', '50PLUS', 'CU')",0
886,"('PVV', '50PLUS', 'JA21')",0
887,"('PVV', '50PLUS', 'VVD')",0
888,"('PVV', 'PvdD', 'BBB')",0
889,"('PVV', 'PvdD', 'Volt')",0
890,"('PVV', 'PvdD', 'CU')",0
891,"('PVV', 'PvdD', 'JA21')",0
892,"('PVV', 'PvdD', 'VVD')",0
893,"('PVV', 'BBB', 'Volt')",0
894,"('PVV', 'BBB', 'CU')",2
895,"('PVV', 'BBB', 'JA21')",7
896,"('PVV', 'BBB', 'VVD')",48
897,"('PVV', 'Volt', 'CU')",0
898,"('PVV', 'Volt', 'JA21')",0
899,"('PVV', 'Volt', 'VVD')",0
900,"('PVV', 'CU', 'JA21')",0
901,"('PVV', 'CU', 'VVD')",2
902,"('PVV', 'JA21', 'VVD')",7
903,"('Denk', 'SP', '50PLUS')",0
904,"('Denk', 'SP', 'PvdD')",0
905,"('Denk', 'SP', 'BBB')",0
906,"('Denk', 'SP', 'Volt')",0
907,"('Denk', 'SP', 'CU')",0
908,"('Denk', 'SP', 'JA21')",0
909,"('Denk', 'SP', 'VVD')",0
910,"('Denk', '50PLUS', 'PvdD')",0
911,"('Denk', '50PLUS', 'BBB')",0
912,"('Denk', '50PLUS', 'Volt')",0
913,"('Denk', '50PLUS', 'CU')",0
914,"('Denk', '50PLUS', 'JA21')",0
915,"('Denk', '50PLUS', 'VVD')",0
916,"('Denk', 'PvdD', 'BBB')",0
917,"('Denk', 'PvdD', 'Volt')",0
918,"('Denk', 'PvdD', 'CU')",1
919,"('Denk', 'PvdD', 'JA21')",0
920,"('Denk', 'PvdD', 'VVD')",0
921,"('Denk', 'BBB', 'Volt')",0
922,"('Denk', 'BBB', 'CU')",0
923,"('Denk', 'BBB', 'JA21')",0
924,"('Denk', 'BBB', 'VVD')",0
925,"('Denk', 'Volt', 'CU')",0
926,"('Denk', 'Volt', 'JA21')",0
927,"('Denk', 'Volt', 'VVD')",0
928,"('Denk', 'CU', 'JA21')",0
929,"('Denk', 'CU', 'VVD')",0
930,"('Denk', 'JA21', 'VVD')",0
931,"('SP', '50PLUS', 'PvdD')",0
932,"('SP', '50PLUS', 'BBB')",0
933,"('SP', '50PLUS', 'Volt')",0
934,"('SP', '50PLUS', 'CU')",0
935,"('SP', '50PLUS', 'JA21')",0
936,"('SP', '50PLUS', 'VVD')",0
937,"('SP', 'PvdD', 'BBB')",0
938,"('SP', 'PvdD', 'Volt')",0
939,"('SP', 'PvdD', 'CU')",0
940,"('SP', 'PvdD', 'JA21')",0
941,"('SP', 'PvdD', 'VVD')",0
942,"('SP', 'BBB', 'Volt')",0
943,"('SP', 'BBB', 'CU')",0
944,"('SP', 'BBB', 'JA21')",0
945,"('SP', 'BBB', 'VVD')",1
946,"('SP', 'Volt', 'CU')",0
947,"('SP', 'Volt', 'JA21')",0
948,"('SP', 'Volt', 'VVD')",0
949,"('SP', 'CU', 'JA21')",0
950,"('SP', 'CU', 'VVD')",0
951,"('SP', 'JA21', 'VVD')",0
952,"('50PLUS', 'PvdD', 'BBB')",0
953,"('50PLUS', 'PvdD', 'Volt')",0
954,"('50PLUS', 'PvdD', 'CU')",0
955,"('50PLUS', 'PvdD', 'JA21')",0
956,"('50PLUS', 'PvdD', 'VVD')",0
957,"('50PLUS', 'BBB', 'Volt')",0
958,"('50PLUS', 'BBB', 'CU')",0
959,"('50PLUS', 'BBB', 'JA21')",0
960,"('50PLUS', 'BBB', 'VVD')",0
961,"('50PLUS', 'Volt', 'CU')",0
962,"('50PLUS', 'Volt', 'JA21')",0
963,"('50PLUS', 'Volt', 'VVD')",0
964,"('50PLUS', 'CU', 'JA21')",0
965,"('50PLUS', 'CU', 'VVD')",0
966,"('50PLUS', 'JA21', 'VVD')",0
967,"('PvdD', 'BBB', 'Volt')",0
968,"('PvdD', 'BBB', 'CU')",0
969,"('PvdD', 'BBB', 'JA21')",0
970,"('PvdD', 'BBB', 'VVD')",0
971,"('PvdD', 'Volt', 'CU')",0
972,"('PvdD', 'Volt', 'JA21')",0
973,"('PvdD', 'Volt', 'VVD')",0
974,"('PvdD', 'CU', 'JA21')",0
975,"('PvdD', 'CU', 'VVD')",0
976,"('PvdD', 'JA21', 'VVD')",0
977,"('BBB', 'Volt', 'CU')",0
978,"('BBB', 'Volt', 'JA21')",0
979,"('BBB', 'Volt', 'VVD')",1
980,"('BBB', 'CU', 'JA21')",0
981,"('BBB', 'CU', 'VVD')",3
982,"('BBB', 'JA21', 'VVD')",7
983,"('Volt', 'CU', 'JA21')",0
984,"('Volt', 'CU', 'VVD')",0
985,"('Volt', 'JA21', 'VVD')",0
986,"('CU', 'JA21', 'VVD')",0
987,"('NSC', 'SGP', 'D66', 'CDA')",0
988,"('NSC', 'SGP', 'D66', 'GL/PvdA')",0
989,"('NSC', 'SGP', 'D66', 'BIJ1')",0
990,"('NSC', 'SGP', 'D66', 'FvD')",0
991,"('NSC', 'SGP', 'D66', 'GL')",0
992,"('NSC', 'SGP', 'D66', 'PVV')",0
993,"('NSC', 'SGP', 'D66', 'Denk')",0
994,"('NSC', 'SGP', 'D66', 'SP')",0
995,"('NSC', 'SGP', 'D66', '50PLUS')",0
996,"('NSC', 'SGP', 'D66', 'PvdD')",0
997,"('NSC', 'SGP', 'D66', 'BBB')",0
998,"('NSC', 'SGP', 'D66', 'Volt')",0
999,"('NSC', 'SGP', 'D66', 'CU')",0
1000,"('NSC', 'SGP', 'D66', 'JA21')",0
1001,"('NSC', 'SGP', 'D66', 'VVD')",0
1002,"('NSC', 'SGP', 'CDA', 'GL/PvdA')",1
1003,"('NSC', 'SGP', 'CDA', 'BIJ1')",0
1004,"('NSC', 'SGP', 'CDA', 'FvD')",0
1005,"('NSC', 'SGP', 'CDA', 'GL')",0
1006,"('NSC', 'SGP', 'CDA', 'PVV')",0
1007,"('NSC', 'SGP', 'CDA', 'Denk')",0
1008,"('NSC', 'SGP', 'CDA', 'SP')",0
1009,"('NSC', 'SGP', 'CDA', '50PLUS')",0
1010,"('NSC', 'SGP', 'CDA', 'PvdD')",0
1011,"('NSC', 'SGP', 'CDA', 'BBB')",1
1012,"('NSC', 'SGP', 'CDA', 'Volt')",0
1013,"('NSC', 'SGP', 'CDA', 'CU')",0
1014,"('NSC', 'SGP', 'CDA', 'JA21')",0
1015,"('NSC', 'SGP', 'CDA', 'VVD')",1
1016,"('NSC', 'SGP', 'GL/PvdA', 'BIJ1')",0
1017,"('NSC', 'SGP', 'GL/PvdA', 'FvD')",0
1018,"('NSC', 'SGP', 'GL/PvdA', 'GL')",0
1019,"('NSC', 'SGP', 'GL/PvdA', 'PVV')",0
1020,"('NSC', 'SGP', 'GL/PvdA', 'Denk')",0
1021,"('NSC', 'SGP', 'GL/PvdA', 'SP')",0
1022,"('NSC', 'SGP', 'GL/PvdA', '50PLUS')",0
1023,"('NSC', 'SGP', 'GL/PvdA', 'PvdD')",0
1024,"('NSC', 'SGP', 'GL/PvdA', 'BBB')",1
1025,"('NSC', 'SGP', 'GL/PvdA', 'Volt')",0
1026,"('NSC', 'SGP', 'GL/PvdA', 'CU')",0
1027,"('NSC', 'SGP', 'GL/PvdA', 'JA21')",0
1028,"('NSC', 'SGP', 'GL/PvdA', 'VVD')",1
1029,"('NSC', 'SGP', 'BIJ1', 'FvD')",0
1030,"('NSC', 'SGP', 'BIJ1', 'GL')",0
1031,"('NSC', 'SGP', 'BIJ1', 'PVV')",0
1032,"('NSC', 'SGP', 'BIJ1', 'Denk')",0
1033,"('NSC', 'SGP', 'BIJ1', 'SP')",0
1034,"('NSC', 'SGP', 'BIJ1', '50PLUS')",0
1035,"('NSC', 'SGP', 'BIJ1', 'PvdD')",0
1036,"('NSC', 'SGP', 'BIJ1', 'BBB')",0
1037,"('NSC', 'SGP', 'BIJ1', 'Volt')",0
1038,"('NSC', 'SGP', 'BIJ1', 'CU')",0
1039,"('NSC', 'SGP', 'BIJ1', 'JA21')",0
1040,"('NSC', 'SGP', 'BIJ1', 'VVD')",0
1041,"('NSC', 'SGP', 'FvD', 'GL')",0
1042,"('NSC', 'SGP', 'FvD', 'PVV')",6
1043,"('NSC', 'SGP', 'FvD', 'Denk')",0
1044,"('NSC', 'SGP', 'FvD', 'SP')",0
1045,"('NSC', 'SGP', 'FvD', '50PLUS')",0
1046,"('NSC', 'SGP', 'FvD', 'PvdD')",0
1047,"('NSC', 'SGP', 'FvD', 'BBB')",6
1048,"('NSC', 'SGP', 'FvD', 'Volt')",0
1049,"('NSC', 'SGP', 'FvD', 'CU')",2
1050,"('NSC', 'SGP', 'FvD', 'JA21')",1
1051,"('NSC', 'SGP', 'FvD', 'VVD')",6
1052,"('NSC', 'SGP', 'GL', 'PVV')",0
1053,"('NSC', 'SGP', 'GL', 'Denk')",0
1054,"('NSC', 'SGP', 'GL', 'SP')",0
1055,"('NSC', 'SGP', 'GL', '50PLUS')",0
1056,"('NSC', 'SGP', 'GL', 'PvdD')",0
1057,"('NSC', 'SGP', 'GL', 'BBB')",0
1058,"('NSC', 'SGP', 'GL', 'Volt')",0
1059,"('NSC', 'SGP', 'GL', 'CU')",0
1060,"('NSC', 'SGP', 'GL', 'JA21')",0
1061,"('NSC', 'SGP', 'GL', 'VVD')",0
1062,"('NSC', 'SGP', 'PVV', 'Denk')",0
1063,"('NSC', 'SGP', 'PVV', 'SP')",0
1064,"('NSC', 'SGP', 'PVV', '50PLUS')",0
1065,"('NSC', 'SGP', 'PVV', 'PvdD')",0
1066,"('NSC', 'SGP', 'PVV', 'BBB')",10
1067,"('NSC', 'SGP', 'PVV', 'Volt')",0
1068,"('NSC', 'SGP', 'PVV', 'CU')",2
1069,"('NSC', 'SGP', 'PVV', 'JA21')",2
1070,"('NSC', 'SGP', 'PVV', 'VVD')",10
1071,"('NSC', 'SGP', 'Denk', 'SP')",0
1072,"('NSC', 'SGP', 'Denk', '50PLUS')",0
1073,"('NSC', 'SGP', 'Denk', 'PvdD')",0
1074,"('NSC', 'SGP', 'Denk', 'BBB')",0
1075,"('NSC', 'SGP', 'Denk', 'Volt')",0
1076,"('NSC', 'SGP', 'Denk', 'CU')",0
1077,"('NSC', 'SGP', 'Denk', 'JA21')",0
1078,"('NSC', 'SGP', 'Denk', 'VVD')",0
1079,"('NSC', 'SGP', 'SP', '50PLUS')",0
1080,"('NSC', 'SGP', 'SP', 'PvdD')",0
1081,"('NSC', 'SGP', 'SP', 'BBB')",0
1082,"('NSC', 'SGP', 'SP', 'Volt')",0
1083,"('NSC', 'SGP', 'SP', 'CU')",0
1084,"('NSC', 'SGP', 'SP', 'JA21')",0
1085,"('NSC', 'SGP', 'SP', 'VVD')",0
1086,"('NSC', 'SGP', '50PLUS', 'PvdD')",0
1087,"('NSC', 'SGP', '50PLUS', 'BBB')",0
1088,"('NSC', 'SGP', '50PLUS', 'Volt')",0
1089,"('NSC', 'SGP', '50PLUS', 'CU')",0
1090,"('NSC', 'SGP', '50PLUS', 'JA21')",0
1091,"('NSC', 'SGP', '50PLUS', 'VVD')",0
1092,"('NSC', 'SGP', 'PvdD', 'BBB')",0
1093,"('NSC', 'SGP', 'PvdD', 'Volt')",0
1094,"('NSC', 'SGP', 'PvdD', 'CU')",0
1095,"('NSC', 'SGP', 'PvdD', 'JA21')",0
1096,"('NSC', 'SGP', 'PvdD', 'VVD')",0
1097,"('NSC', 'SGP', 'BBB', 'Volt')",0
1098,"('NSC', 'SGP', 'BBB', 'CU')",2
1099,"('NSC', 'SGP', 'BBB', 'JA21')",2
1100,"('NSC', 'SGP', 'BBB', 'VVD')",11
1101,"('NSC', 'SGP', 'Volt', 'CU')",0
1102,"('NSC', 'SGP', 'Volt', 'JA21')",0
1103,"('NSC', 'SGP', 'Volt', 'VVD')",0
1104,"('NSC', 'SGP', 'CU', 'JA21')",0
1105,"('NSC', 'SGP', 'CU', 'VVD')",2
1106,"('NSC', 'SGP', 'JA21', 'VVD')",2
1107,"('NSC', 'D66', 'CDA', 'GL/PvdA')",9
1108,"('NSC', 'D66', 'CDA', 'BIJ1')",0
1109,"('NSC', 'D66', 'CDA', 'FvD')",0
1110,"('NSC', 'D66', 'CDA', 'GL')",0
1111,"('NSC', 'D66', 'CDA', 'PVV')",0
1112,"('NSC', 'D66', 'CDA', 'Denk')",0
1113,"('NSC', 'D66', 'CDA', 'SP')",0
1114,"('NSC', 'D66', 'CDA', '50PLUS')",0
1115,"('NSC', 'D66', 'CDA', 'PvdD')",0
1116,"('NSC', 'D66', 'CDA', 'BBB')",5
1117,"('NSC', 'D66', 'CDA', 'Volt')",0
1118,"('NSC', 'D66', 'CDA', 'CU')",3
1119,"('NSC', 'D66', 'CDA', 'JA21')",0
1120,"('NSC', 'D66', 'CDA', 'VVD')",9
1121,"('NSC', 'D66', 'GL/PvdA', 'BIJ1')",0
1122,"('NSC', 'D66', 'GL/PvdA', 'FvD')",0
1123,"('NSC', 'D66', 'GL/PvdA', 'GL')",0
1124,"('NSC', 'D66', 'GL/PvdA', 'PVV')",0
1125,"('NSC', 'D66', 'GL/PvdA', 'Denk')",0
1126,"('NSC', 'D66', 'GL/PvdA', 'SP')",0
1127,"('NSC', 'D66', 'GL/PvdA', '50PLUS')",0
1128,"('NSC', 'D66', 'GL/PvdA', 'PvdD')",0
1129,"('NSC', 'D66', 'GL/PvdA', 'BBB')",8
1130,"('NSC', 'D66', 'GL/PvdA', 'Volt')",0
1131,"('NSC', 'D66', 'GL/PvdA', 'CU')",3
1132,"('NSC', 'D66', 'GL/PvdA', 'JA21')",0
1133,"('NSC', 'D66', 'GL/PvdA', 'VVD')",12
1134,"('NSC', 'D66', 'BIJ1', 'FvD')",0
1135,"('NSC', 'D66', 'BIJ1', 'GL')",0
1136,"('NSC', 'D66', 'BIJ1', 'PVV')",0
1137,"('NSC', 'D66', 'BIJ1', 'Denk')",0
1138,"('NSC', 'D66', 'BIJ1', 'SP')",0
1139,"('NSC', 'D66', 'BIJ1', '50PLUS')",0
1140,"('NSC', 'D66', 'BIJ1', 'PvdD')",0
1141,"('NSC', 'D66', 'BIJ1', 'BBB')",0
1142,"('NSC', 'D66', 'BIJ1', 'Volt')",0
1143,"('NSC', 'D66', 'BIJ1', 'CU')",0
1144,"('NSC', 'D66', 'BIJ1', 'JA21')",0
1145,"('NSC', 'D66', 'BIJ1', 'VVD')",0
1146,"('NSC', 'D66', 'FvD', 'GL')",0
1147,"('NSC', 'D66', 'FvD', 'PVV')",0
1148,"('NSC', 'D66', 'FvD', 'Denk')",0
1149,"('NSC', 'D66', 'FvD', 'SP')",0
1150,"('NSC', 'D66', 'FvD', '50PLUS')",0
1151,"('NSC', 'D66', 'FvD', 'PvdD')",0
1152,"('NSC', 'D66', 'FvD', 'BBB')",0
1153,"('NSC', 'D66', 'FvD', 'Volt')",0
1154,"('NSC', 'D66', 'FvD', 'CU')",0
1155,"('NSC', 'D66', 'FvD', 'JA21')",0
1156,"('NSC', 'D66', 'FvD', 'VVD')",0
1157,"('NSC', 'D66', 'GL', 'PVV')",0
1158,"('NSC', 'D66', 'GL', 'Denk')",0
1159,"('NSC', 'D66', 'GL', 'SP')",0
1160,"('NSC', 'D66', 'GL', '50PLUS')",0
1161,"('NSC', 'D66', 'GL', 'PvdD')",0
1162,"('NSC', 'D66', 'GL', 'BBB')",0
1163,"('NSC', 'D66', 'GL', 'Volt')",0
1164,"('NSC', 'D66', 'GL', 'CU')",0
1165,"('NSC', 'D66', 'GL', 'JA21')",0
1166,"('NSC', 'D66', 'GL', 'VVD')",0
1167,"('NSC', 'D66', 'PVV', 'Denk')",0
1168,"('NSC', 'D66', 'PVV', 'SP')",0
1169,"('NSC', 'D66', 'PVV', '50PLUS')",0
1170,"('NSC', 'D66', 'PVV', 'PvdD')",0
1171,"('NSC', 'D66', 'PVV', 'BBB')",0
1172,"('NSC', 'D66', 'PVV', 'Volt')",0
1173,"('NSC', 'D66', 'PVV', 'CU')",0
1174,"('NSC', 'D66', 'PVV', 'JA21')",0
1175,"('NSC', 'D66', 'PVV', 'VVD')",0
